"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201905","공항철도 1호선","홍대입구","216","4","5557","608","7131","3580","13257","9478","16182","24419","15414","23846","16414","18210","16383","19028","16473","24114","17278","24312","18844","24235","20962","23956","24744","25593","30103","30705","36928","40705","30413","32022","27907","19561","34559","16519","35445","14491","18306","12811","1687","3446","0","0","0","0","0","0","20190603"
"201904","1호선","동대문","748","7","15898","2564","12607","8259","20549","16262","26367","33102","24897","31234","22151","33437","24172","37924","28915","37840","32134","36954","33756","35330","34516","33767","34070","31333","34486","32133","34534","31836","25300","33912","20336","24787","18899","19197","16492","18761","9234","14421","1261","4849","4","66","0","0","0","0","20190503"
"201904","1호선","동묘앞","103","7","3680","847","4278","3956","7611","13366","10995","33121","10041","19738","11078","22065","16230","30350","22493","34929","29642","41294","35315","39044","39262","33513","42183","25183","38927","19798","34615","13664","17469","9626","8729","6767","7366","6669","5160","7151","2766","4940","330","3051","5","231","0","0","0","0","20190503"
"201904","1호선","서울역","983","25","10978","9792","14928","59322","44509","115751","88158","245338","64968","170410","70371","91095","86516","80891","96950","87244","99290","90073","84763","84619","111930","88008","118301","92158","164166","102075","254345","107815","146934","81298","102171","59699","100716","50453","75370","38652","36066","19795","3946","7331","3","464","0","0","0","0","20190503"
"201904","1호선","시청","70","0","2525","4585","3860","24399","8824","76386","11972","215943","14978","90170","18297","51220","24485","46798","27171","43711","34094","49091","41445","40964","53492","34300","61568","29033","86469","28942","171999","31429","75883","17324","60136","9980","61082","9061","39617","7232","14488","4581","911","1327","1","30","0","0","0","0","20190503"
"201904","1호선","신설동","322","41","10158","2185","10973","9071","23743","29881","33020","79944","24609","43526","21817","26974","23976","24021","25798","22838","28298","24646","27529","23272","29912","24217","34046","24321","44707","30031","73626","34198","32810","27499","20808","18284","19477","17455","14193","16978","6637","12323","706","3077","1","21","0","0","0","0","20190503"
"201904","1호선","제기동","304","3","5121","2539","10140","9927","25984","21662","37286","54069","27287","47409","29459","45003","38118","54288","45268","60669","50450","64951","56252","59199","64029","51696","63091","40224","57463","34160","55193","32542","29942","24797","18996","14824","14155","13213","9176","12355","4419","8996","350","1913","0","0","0","1","0","0","20190503"
"201904","1호선","종각","63","1","3880","5178","4683","31561","7732","111052","12610","304918","16185","163173","22352","78109","33532","70465","41288","64441","55612","65903","63431","56415","79732","49454","90465","50064","139628","57380","253977","76724","130435","48753","110124","19781","130195","12735","101397","8629","44951","5816","3886","1575","0","13","1","1","0","0","20190503"
"201904","1호선","종로3가","183","15","5113","2738","4494","14791","6872","31970","12092","87644","16718","96154","27770","81518","41011","87971","53853","88936","67869","88512","76851","79308","86661","64331","94743","55995","100646","54274","125930","61432","93035","37583","68616","15783","73921","11577","60454","8957","25565","6206","2988","2740","3","47","0","0","0","0","20190503"
"201904","1호선","종로5가","37","1","2047","3901","3382","17802","6158","45862","10144","133779","14837","81712","24404","66528","35205","70272","46823","67761","58918","63616","67150","59561","71974","51103","74582","45545","88130","43241","130268","41529","74657","26684","50486","12301","43577","8386","31798","5713","11532","3850","851","1136","0","2","0","0","0","0","20190503"
"201904","1호선","청량리(서울시립대입구)","1332","12","12919","3257","19226","12324","51958","21632","68283","46186","44537","46281","37426","43173","42439","51848","48657","57088","51258","64596","54675","62661","61669","58360","68169","54981","62892","57592","57763","69626","37354","53880","28831","32359","23169","29458","16115","29378","7892","19984","488","6116","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","검암","1578","6","10177","602","19603","3366","48835","8779","34869","16609","17567","6570","12686","4842","12041","4640","12027","6400","9713","6942","8356","8054","8160","9071","9395","12010","11740","16219","16339","29703","7065","34556","5391","22364","4702","17894","3504","20062","1592","13322","239","7719","0","4","0","0","0","0","20190503"
"201904","공항철도 1호선","계양","13","1","9776","738","25024","3345","72657","5264","59702","7204","32251","6663","21695","4700","19131","5288","16640","6540","14209","8609","11403","10878","10952","13462","12001","18444","12662","25371","11087","44152","6745","49977","4860","31818","3692","26864","2896","29701","1422","17777","249","4764","2","0","0","0","0","0","20190503"
"201904","공항철도 1호선","공덕","92","1","1787","146","2739","1212","6367","3398","6429","10618","4347","5350","3220","3644","3186","3377","3348","3995","3288","4148","2900","3762","3103","4198","3446","5213","4287","6790","8797","12050","4707","8788","3461","5927","3361","5694","2596","5902","1475","4264","148","1635","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","공항화물청사","0","0","497","372","1752","7696","2231","15333","2569","30692","2835","4659","852","2343","870","3977","1329","3772","1756","1888","2273","906","3059","1028","5304","1611","9984","1581","21559","1032","5736","2844","3933","3300","4735","1230","2746","366","722","193","6","69","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","김포공항","15","0","2110","2015","4458","11649","9982","24668","15426","23287","16353","12234","16625","10958","18674","11453","18016","12885","21236","13182","21814","11562","22569","10217","16770","12979","23300","15196","32491","16069","22676","10065","16854","5156","18639","3870","17451","3223","6805","1923","186","968","1","43","0","0","0","0","20190503"
"201904","공항철도 1호선","디지털미디어시티","106","4","3402","888","6865","6612","18793","24773","19999","94316","11908","41936","9136","16745","10152","13428","11357","14066","13453","15444","14055","11840","15309","11555","18924","12092","34725","14315","94596","21395","39999","17184","25744","10169","26228","8529","21733","8203","7951","5419","1063","2833","1","12","0","0","0","0","20190503"
"201904","공항철도 1호선","마곡나루","12","1","1011","473","2783","4642","7536","14326","9956","38318","5220","14053","3512","5805","3965","4408","4819","4658","5023","4980","4712","4596","6619","4391","9101","4520","30797","5411","31212","8964","12013","6912","7459","4380","5912","4097","4550","4225","1745","2637","283","1818","1","1","0","0","0","0","20190503"
"201904","공항철도 1호선","서울역","264","3","5495","1405","6938","14320","15383","21935","21720","30305","20238","26071","21187","22002","26151","21144","28126","23432","27878","19773","21025","20528","31124","19944","31255","23195","34664","21937","37248","24337","30488","20896","21849","15721","21795","13835","16297","11342","8657","6335","197","3237","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","영종","2","0","2316","116","5917","1825","10745","2677","8142","3315","6075","2218","5101","1940","4621","2671","4420","2889","3675","3075","3675","3427","3813","4205","4436","4363","4864","6160","3969","7664","2316","9165","1885","6265","1512","6089","1037","6298","588","4841","72","1903","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","운서","54","7","8523","680","11737","7662","20459","10970","18707","15454","11770","11479","11362","6623","12265","5768","12517","6784","9966","7815","9431","8093","10064","11213","12882","12223","16811","14599","15196","20897","8439","18574","8122","15426","7837","16225","6637","16593","2679","12476","368","4227","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","인천공항1터미널","0","0","14207","6243","16878","18565","19157","38625","20884","40587","20705","26543","18741","23668","22109","32590","27798","37755","29604","31219","36017","32669","38914","21892","37028","29359","36914","27574","37107","25960","26202","22468","24303","19001","28032","12075","27916","10089","14411","8264","31","6568","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","인천공항2터미널","0","0","5499","2993","6253","8376","7605","15152","7369","14271","7599","9273","3938","9775","5522","10844","9715","11245","6786","8702","8120","7036","11304","9536","12136","9484","18293","11008","21924","5790","10751","3578","8287","2534","9232","2637","6283","1485","2933","1042","1","926","0","0","0","0","0","0","20190503"
"201904","공항철도 1호선","청라국제도시","133","3","4335","246","18533","3407","36500","7695","20706","19366","12571","4981","9503","3273","8867","3257","8606","3838","7271","5140","6147","5394","6351","6822","7870","9332","12016","12320","19835","19855","5965","25441","4314","15250","3414","14364","2760","14209","1076","10252","178","2785","2","0","0","0","0","0","20190503"
"201904","공항철도 1호선","홍대입구","223","12","5433","559","7155","3581","13523","9450","16572","24520","16632","23393","17018","17430","16662","17391","15961","21829","16494","22077","16756","21213","19614","21627","22636","23099","27611","28185","34441","37492","27739","30906","24193","19043","29874","16519","30312","15035","14738","12616","1435","3358","0","0","0","0","0","0","20190503"
"201903","1호선","동대문","601","9","15738","2476","11707","7631","19490","15025","25571","32320","24440","30915","22414","35454","25030","40974","29794","41077","33523","39968","35179","38225","36199","36067","36279","33975","36629","33232","34937","33591","25712","34626","21020","25069","19430","19240","17433","18610","10195","14350","1397","5005","3","67","1","2","0","0","20190403"
"201903","1호선","동묘앞","115","5","3656","829","3949","4065","7518","12315","10180","32197","10001","19975","11107","24134","16873","34682","24094","40752","32568","46315","38626","44333","44029","37483","47270","27183","43069","20378","36081","13380","16075","9216","8250","6720","7088","6672","5525","6873","2691","4996","311","3290","0","224","1","0","0","0","20190403"
"201903","1호선","서울역","1148","27","10846","8729","14256","51270","41401","105163","83916","227257","63541","161660","72014","90340","89984","83152","99491","91247","102786","96669","87786","89747","117485","90297","121592","95922","162133","103640","239787","107663","143056","82322","100632","59128","101449","50168","75256","38832","36468","20773","3569","7421","0","417","0","0","0","0","20190403"
"201903","1호선","시청","99","1","2722","4430","3650","23998","8512","68867","11593","197063","15046","85538","18492","49618","23659","47682","26988","46251","34792","50427","43177","43699","55103","34250","61429","29045","83525","28833","160348","28933","73227","16819","57283","9743","57437","8856","37235","7287","14002","4760","812","1402","1","39","0","0","0","0","20190403"
